id,SalePrice
1623,261004.61527266086
1624,208978.20215460064
1625,119887.75668008554
1626,169611.30314146186
1627,189370.92072091374
1628,277711.9335465875
1629,183243.29193291167
1630,342991.17725982977
1631,229849.671988633
1632,242956.12743399933
1633,172940.21041546928
1634,184407.21159190842
1635,175624.69573745772
1636,151496.05089837222
1637,198613.20008042685
1638,180383.3732397922
1639,189344.87143781743
1640,248973.75942716605
1641,182970.9030220119
1642,237245.83584858815
1643,215361.83121761444
1644,231366.34307685125
1645,195022.6274840066
1646,157530.7184778003
1647,162029.22801923502
1648,129100.44078978535
1649,137556.8137794439
1650,113857.10915983195
1651,119952.01195099036
1652,96697.3774635287
1653,98724.78653198984
1654,144759.7398767848
1655,138022.45836613615
1656,140264.03874304955
1657,146545.97899153904
1658,142448.73647512676
1659,119085.22751678906
1660,155020.874545435
1661,417368.9208205672
1662,409238.73184339155
1663,379760.06142365246
1664,404601.65961758734
1665,303244.2499404937
1666,329818.3722573767
1667,373857.40357050166
1668,342836.6789359647
1669,313273.33286482294
1670,354049.0257029128
1671,255772.1167735863
1672,417491.00125396444
1673,287907.3413914664
1674,240185.50807990792
1675,190035.90360859272
1676,189704.92781088792
1677,215081.03872121935
1678,434624.1897839181
1679,384494.04900254105
1680,327103.6302318439
1681,249987.1471804771
1682,316644.45460379164
1683,179151.43499033194
1684,175318.0690707044
1685,174725.84750461258
1686,167212.46957370825
1687,173296.40654381877
1688,188130.3535167184
1689,195640.91341545488
1690,197912.94831569717
1691,185239.40799752725
1692,269205.68319911906
1693,169524.0218277432
1694,183494.2700019041
1695,168170.41633847723
1696,271919.908818654
1697,173537.19920165022
1698,351681.5607016084
1699,310581.991441072
1700,249387.99033026883
1701,273708.012872464
1702,238101.46967271235
1703,241912.5068692518
1704,273208.3290219575
1705,238564.37560874084
1706,348748.64883825154
1707,211605.7210485872
1708,197988.4189240832
1709,269564.64462831244
1710,216049.49330015772
1711,269769.5672666854
1712,254565.68022746124
1713,273216.6805553078
1714,220796.01915034067
1715,207755.04851884846
1716,182438.0799925712
1717,176672.4843203316
1718,136006.6933058221
1719,206335.8169791011
1720,243766.01237937508
1721,165058.8673963722
1722,125677.14680537125
1723,154299.72373721513
1724,203295.89169076004
1725,234762.8599849406
1726,184170.53868927795
1727,149450.11371230928
1728,176794.8663004774
1729,166695.98780491488
1730,158211.19767618278
1731,121054.2077199784
1732,125578.77384317447
1733,113483.88552393236
1734,120123.3071236051
1735,124837.66197167669
1736,108263.41507839038
1737,300721.66218487936
1738,244087.26682896874
1739,242552.52566639654
1740,204109.4612096942
1741,184391.91753675923
1742,172204.89873295106
1743,178481.93754290254
1744,308379.3596168776
1745,215528.55283165985
1746,189575.77061308155
1747,216126.47120134396
1748,216219.6737903603
1749,143087.03106327605
1750,125153.49607438782
1751,248298.9668658968
1752,115910.77730590691
1753,150050.13659603242
1754,196281.75968300228
1755,163606.48352855054
1756,124060.77619409189
1757,120063.92975486103
1758,145684.915101356
1759,162049.70136372943
1760,164481.86483288318
1761,144325.46896119026
1762,177667.14636250382
1763,185140.19165630196
1764,113171.29298923518
1765,162005.31116931562
1766,188248.0807704464
1767,220966.30203217492
1768,139994.70938426725
1769,175466.02005667612
1770,151297.96132830894
1771,124790.58054655198
1772,129201.87218570021
1773,127208.01675768693
1774,139872.7030378419
1775,140538.78409844715
1776,129094.54479113812
1777,108206.10193699684
1778,137864.90562634394
1779,115683.12455040772
1780,181402.54511908808
1781,126259.77011683973
1782,87255.38198490535
1783,140245.2473203441
1784,105823.21743335943
1785,124070.1294653297
1786,142387.5793408181
1787,167062.6819037827
1788,59109.2814679989
1789,99866.95175689837
1790,77354.29269913498
1791,176873.75042042386
1792,156573.00279109128
1793,127847.6922877395
1794,152413.16958091172
1795,132642.2197988726
1796,131798.1650726263
1797,114457.58422077697
1798,121149.21622897286
1799,109669.97217026116
1800,131876.75216429625
1801,124895.84552207367
1802,144865.4261541435
1803,148497.47141580953
1804,136005.097989313
1805,136325.37645538995
1806,122483.92733947842
1807,135603.3023303756
1808,126996.3942191082
1809,122183.34917774207
1810,139050.61567975106
1811,94068.06276600892
1812,96916.80610557257
1813,121431.27685416937
1814,94118.38017701257
1815,53359.09400948334
1816,96565.41940899742
1817,104048.27542477087
1818,139237.11758628706
1819,126103.41268501639
1820,50350.47756437867
1821,117184.55521211786
1822,150464.18451008468
1823,42580.11605954833
1824,129527.2615594651
1825,137786.67145796906
1826,102636.44547520127
1827,101640.02992019743
1828,135436.90002320477
1829,125369.73835912654
1830,135335.19089370721
1831,147222.58720830898
1832,74254.32237222369
1833,140933.5578174407
1834,116840.86157341581
1835,119782.06273412095
1836,124791.79230356848
1837,85738.31919910952
1838,120989.95709538647
1839,95441.41088334462
1840,142736.7983467008
1841,133795.30881483387
1842,87910.44245386429
1843,126908.12653660304
1844,144179.41617185078
1845,142231.81398081477
1846,155165.20431015134
1847,164109.2121569654
1848,52522.93266917192
1849,112487.57134547536
1850,116188.46636613725
1851,151418.47206529923
1852,125164.59003454278
1853,120345.98139476398
1854,165290.0986292092
1855,147783.9634858062
1856,221396.417568832
1857,136407.34163965832
1858,137125.29322229495
1859,121714.83268993847
1860,144559.5553811001
1861,121173.13825036045
1862,329212.9155824672
1863,310153.38486957236
1864,310221.2402845225
1865,338817.733960241
1866,327608.7898061699
1867,229934.32158309294
1868,285805.0522826784
1869,199990.89691522598
1870,226174.79013028654
1871,257244.64983611964
1872,173181.71556355947
1873,232511.59067977732
1874,152505.16123516313
1875,198767.15086218994
1876,196159.31236070354
1877,208235.67937116613
1878,206184.17363625826
1879,127113.17635081161
1880,132606.46199604112
1881,241879.20910609525
1882,243433.33344967355
1883,186119.55601267202
1884,201969.60687404688
1885,243650.35106573324
1886,290628.2270927216
1887,210122.63027592652
1888,270898.9499813278
1889,163975.89686778007
1890,112642.78776638675
1891,134448.03081951433
1892,96916.85297131372
1893,123614.16059466277
1894,122107.04479643914
1895,132643.4719197565
1896,126735.64508350535
1897,114248.38403086842
1898,108879.28268077642
1899,162284.03780208953
1900,156118.3351339204
1901,168359.7727002569
1902,151989.29373268108
1903,215097.85494210524
1904,145469.0652902365
1905,199195.61599483035
1906,153146.7944973876
1907,206956.76035590106
1908,109999.77039217489
1909,131428.0835727951
1910,118858.78453715425
1911,222154.70425466707
1912,332151.81126303936
1913,141073.45981115464
1914,52956.32939117937
1915,295436.79813667346
1916,64686.60708429173
1917,251036.2111079307
1918,139439.82251437654
1919,175104.1031797225
1920,154196.79288205874
1921,379781.40139388334
1922,319858.13370282366
1923,230991.2803330856
1924,213650.68440652447
1925,193640.33107391823
1926,368575.12656554376
1927,132006.75652809843
1928,157460.05636681733
1929,123888.32770128458
1930,133240.10790977266
1931,141377.35149673474
1932,140627.7927117882
1933,182375.37904033653
1934,181552.79713488166
1935,168446.59204086853
1936,193515.75970773768
1937,184075.94219670823
1938,168388.6163950549
1939,240275.8766403985
1940,191667.7096624052
1941,168944.11943019932
1942,184206.0512424516
1943,212593.39180836084
1944,365996.05749258935
1945,394749.31370455876
1946,129468.50935091266
1947,271436.71418331406
1948,169871.19320438354
1949,244897.83113080522
1950,189932.40895296805
1951,241599.29483298174
1952,205242.27262797506
1953,162781.91134354996
1954,182161.59804700408
1955,135123.74595907424
1956,297532.192342293
1957,151652.30544200353
1958,298707.5832270937
1959,143254.0548130835
1960,114840.92097353339
1961,119268.7584819053
1962,97172.86208994704
1963,104259.34469321168
1964,105845.35776162398
1965,139206.27231329872
1966,139151.67608417352
1967,288779.27624791046
1968,411910.7409536923
1969,388063.99841951113
1970,409452.77844975935
1971,455993.073181836
1972,378611.603056683
1973,262242.3779882104
1974,333790.43143113586
1975,449764.57825946435
1976,273495.96557655896
1977,348129.2548247201
1978,345115.0540726334
1979,324411.7164243286
1980,200562.25687460587
1981,339275.58213005774
1982,217760.30866832126
1983,204425.50598371818
1984,169089.16217494215
1985,222022.04412199263
1986,206403.42065304486
1987,182851.47741835873
1988,173176.22562370088
1989,190581.9939537924
1990,205686.39905715638
1991,225345.09133972364
1992,212085.9133160267
1993,167520.35076953733
1994,229715.39525193622
1995,183588.535885476
1996,247926.8694774899
1997,317674.7931810639
1998,317637.2411593421
1999,273238.8975099171
2000,317300.24336971994
2001,270604.253336265
2002,241091.65089948158
2003,256590.98720861797
2004,276138.79203411884
2005,226206.30176112053
2006,220292.41607790257
2007,249535.393406469
2008,211551.93395197275
2009,194306.70391356343
2010,195575.08819776756
2011,142901.80187442637
2012,174550.1523358925
2013,177558.05169589876
2014,181963.1699786412
2015,207790.8901526037
2016,188734.39897725356
2017,191843.24401149986
2018,116942.14056674186
2019,131211.44044124434
2020,102767.20540780666
2021,102190.4890939732
2022,181554.1361785372
2023,142981.53070536637
2024,266552.7345382209
2025,346865.3871241216
2026,172791.31035434594
2027,156785.21249217872
2028,153889.51242713176
2029,167440.90867239557
2030,265029.4858214369
2031,230396.44894866267
2032,252451.0772525606
2033,256157.0166327
2034,172633.74136371433
2035,218010.20214495258
2036,199499.06353666534
2037,206170.40094467287
2038,317233.6149437203
2039,230186.19037693876
2040,268775.6442967876
2041,298789.08208514727
2042,205326.92147926264
2043,173071.18386575882
2044,173852.1756045821
2045,211238.13774913643
2046,145638.4357753064
2047,145506.47141825492
2048,140993.53938939457
2049,142233.2223216432
2050,178978.20305313022
2051,103837.8669532687
2052,123538.75971343482
2053,146905.17709211848
2054,86827.52750350314
2055,158512.81542709318
2056,147016.505426332
2057,111739.11920289061
2058,214499.19475526764
2059,131336.58655956728
2060,171027.10050908214
2061,176312.61663758996
2062,127714.58185456479
2063,115762.17830956867
2064,136706.50402219268
2065,118001.77306034917
2066,164556.36156305968
2067,112865.44386745742
2068,148062.97940746936
2069,87235.09943605898
2070,117089.80274255913
2071,93611.28910173068
2072,135918.24116289514
2073,132643.99316963356
2074,186596.6552863692
2075,150161.37023764374
2076,119349.92600454409
2077,150369.05003970966
2078,124409.30273089452
2079,134442.90328883284
2080,116570.30379916904
2081,128046.67574713263
2082,121621.76085370859
2083,149090.52203252402
2084,108379.61915217733
2085,113271.89347270835
2086,114625.3458992769
2087,122761.20240111284
2088,96163.24312245843
2089,75614.27817004173
2090,122999.90547562571
2091,107955.59531735718
2092,119199.22401093827
2093,115767.84481796603
2094,111808.78474891059
2095,147222.7696851703
2096,83297.00484382553
2097,97125.31908997397
2098,148282.79079527443
2099,50680.36742266666
2100,77815.39891341707
2101,116010.98382611423
2102,127591.75589391642
2103,105103.2713833105
2104,139827.5020650451
2105,127077.80682908167
2106,65829.08842015258
2107,186681.2613866395
2108,115148.06524170289
2109,109601.15934115832
2110,127102.61047622844
2111,135220.69543746073
2112,137239.7882061528
2113,118922.82989351325
2114,119950.56004636044
2115,161431.85291138059
2116,116891.00149061542
2117,150567.98668097833
2118,126039.27976804375
2119,108608.6685763083
2120,112403.49163795442
2121,98301.70891932218
2122,112924.63317470941
2123,81154.40643751169
2124,160178.64109230408
2125,127629.38853774933
2126,145924.17963022954
2127,161584.15302234754
2128,124659.13795436143
2129,94714.3115019936
2130,135307.49838139734
2131,141926.0641678564
2132,112491.00810186045
2133,122570.48506454976
2134,122671.52716253881
2135,97870.86600312583
2136,77699.23007855244
2137,105794.20004473423
2138,131264.22221682558
2139,151408.38421120905
2140,138029.15146455524
2141,163529.71260219492
2142,124039.19658850147
2143,146537.3728178359
2144,122040.15467787298
2145,135927.00492969406
2146,171613.04594945058
2147,142494.04694175185
2148,132971.5583499588
2149,149247.56712102355
2150,233039.62228498
2151,116584.89395949052
2152,172534.57308411977
2153,159038.19960421027
2154,100755.33669601163
2155,139535.74764042778
2156,257685.29439452005
2157,223842.75220916618
2158,234340.24772973353
2159,212493.33388132715
2160,180039.054396677
2161,235924.7522779468
2162,358754.58862360165
2163,331455.7353941654
2164,254508.18760309796
2165,200764.18648563433
2166,158040.4735894699
2167,218082.36134998992
2168,190860.41786940824
2169,196790.22271365556
2170,216335.85999139913
2171,158069.81904682293
2172,132440.43018327703
2173,172088.92354796597
2174,220078.02819021672
2175,300278.09871984995
2176,312629.74207316176
2177,233646.606645292
2178,211742.63312863855
2179,135633.89691079519
2180,212032.2443283459
2181,191441.1916704778
2182,221606.82624584856
2183,188429.35127926618
2184,119550.26341049727
2185,127644.91841791992
2186,144266.73687615822
2187,151764.45049699594
2188,154824.21928552893
2189,261146.58914125228
2190,80208.84640717684
2191,81221.32141997883
2192,87420.36938316672
2193,110096.29993644469
2194,98398.75171142358
2195,101130.03146359047
2196,100802.83157038502
2197,115175.93050498886
2198,158608.8344344032
2199,178020.15674880025
2200,149025.71693234015
2201,146601.3557246193
2202,213566.40309564324
2203,137059.1390369606
2204,176994.98293543333
2205,117466.97492852474
2206,138702.9041104869
2207,222956.0250191785
2208,266291.57079762325
2209,240530.90631255877
2210,120405.80478463222
2211,119040.32666637914
2212,119929.0811004582
2213,103607.52203253352
2214,135530.14297034714
2215,101060.42701650281
2216,147342.2583208268
2217,67338.34837165655
2218,68271.32776027633
2219,67171.31340555604
2220,55770.564404594574
2221,295903.0335626517
2222,271425.90905144205
2223,283209.513919729
2224,206438.78716078482
2225,118022.72818725245
2226,180213.8801530877
2227,194196.6297474631
2228,261898.56781081032
2229,250052.6596928142
2230,151498.02712491626
2231,208885.2799130921
2232,175637.4485898855
2233,175610.6081200512
2234,240088.30324728214
2235,215073.4011714515
2236,251183.39929124067
2237,312238.13924654364
2238,194580.86171404226
2239,109380.18266066792
2240,153630.78877407697
2241,153007.69245925755
2242,123418.32833054602
2243,132838.74686332518
2244,104186.25749048627
2245,100393.67823632374
2246,139250.35525469642
2247,116471.40600548968
2248,120229.72563102435
2249,117686.54014039913
2250,130638.41710232606
2251,107537.1094256564
2252,181154.26713131453
2253,151594.46425369754
2254,180828.3819533417
2255,183214.18651571457
2256,180114.28565686767
2257,207328.70340625255
2258,160459.98001438
2259,172609.6890071296
2260,159635.3478107525
2261,195185.31004299788
2262,210176.1895785358
2263,374193.8487856177
2264,441799.21539102483
2265,172135.78591353362
2266,313460.82661285147
2267,355541.05842446163
2268,426986.00633059937
2269,151292.08343859235
2270,200085.9959684736
2271,212121.02100964996
2272,193286.7110888517
2273,163085.57593694457
2274,177038.66832145676
2275,151303.23519727113
2276,188397.59602887495
2277,180718.05428644692
2278,147913.88036609808
2279,125210.91297246996
2280,117132.35303149256
2281,161891.36787113355
2282,179973.68589227862
2283,107519.48262356232
2284,111163.78649323522
2285,140895.81784740358
2286,122598.6465262484
2287,369576.49937399145
2288,271290.1713019372
2289,363840.16055811394
2290,446228.6009531002
2291,333461.8076173132
2292,439326.62197672226
2293,460927.0296397593
2294,401988.1276664089
2295,463601.3555557151
2296,276462.82181365904
2297,340283.4792147586
2298,334827.36098076287
2299,348095.5218072074
2300,339407.00717346184
2301,310833.3043649114
2302,247833.50440509472
2303,245767.961024852
2304,251760.84138796007
2305,190699.12623224634
2306,185547.40434576644
2307,193609.3619021591
2308,227566.1559670474
2309,283508.9420430512
2310,209692.0011055925
2311,196883.67119534142
2312,176539.46400256536
2313,171989.97453491885
2314,171711.9963601917
2315,180726.408726571
2316,194503.67310006783
2317,185885.98736810006
2318,178238.77429961946
2319,181546.09308968918
2320,184408.4824754362
2321,234936.64120380228
2322,177806.01351601857
2323,196345.48507585787
2324,179921.32231936944
2325,213817.0311884724
2326,175333.2571862389
2327,201147.4272945312
2328,220916.3303300948
2329,190637.79489800276
2330,178795.37870414485
2331,339782.437947868
2332,396855.96231203596
2333,319385.91044017184
2334,255914.2467335335
2335,283463.84233041
2336,307339.31736452034
2337,196218.7812523395
2338,264624.5164468337
2339,218894.9492269161
2340,391017.15801646624
2341,211184.08128396337
2342,235046.9135011497
2343,227722.49860539587
2344,212698.53805236207
2345,234732.51539606895
2346,210080.1692942443
2347,194536.28808214187
2348,238868.47890397185
2349,179661.13343409478
2350,311614.4393615166
2351,252224.90336164323
2352,253197.93027005985
2353,233947.54420032765
2354,137610.49112758972
2355,146228.62230098678
2356,151282.04006774674
2357,187200.25668754912
2358,195178.5670622369
2359,132591.37848609517
2360,114512.29562115564
2361,145330.1956600246
2362,255415.4785140869
2363,138486.96771590057
2364,156978.3515788222
2365,213396.5706284564
2366,190627.60104146565
2367,220781.55825965366
2368,210079.76221478145
2369,215039.50003510254
2370,167991.13249263202
2371,165376.53328123761
2372,190644.84764170917
2373,282977.3258885632
2374,312042.55793489784
2375,251858.9385593306
2376,267132.4268318474
2377,327862.2224129925
2378,143236.2308094611
2379,193257.5092216421
2380,147641.01432306826
2381,165896.3159089504
2382,212498.9204141459
2383,202927.3788968625
2384,241800.1674633091
2385,160171.36360752923
2386,132195.40882720405
2387,135686.83626135916
2388,103138.58574095789
2389,117136.48671621623
2390,148353.98756725312
2391,145053.95194929326
2392,113151.8237800714
2393,171216.63125998303
2394,142836.9028674874
2395,208988.96822032225
2396,141413.36343341536
2397,220974.5866444525
2398,134820.80900599324
2399,64865.160417048915
2400,62247.792608480755
2401,119421.8940817126
2402,135398.0374567579
2403,145961.4061507493
2404,153101.08870467785
2405,157360.3488127413
2406,138809.48476037895
2407,122741.36867643178
2408,146617.0025828788
2409,118930.27781256486
2410,170923.90561313945
2411,112535.2040285293
2412,156226.89231097692
2413,128539.0019621858
2414,156138.71442202182
2415,132460.1146943557
2416,128490.51718820004
2417,129972.0078860739
2418,130513.18306150417
2419,126132.86273616547
2420,119888.66572475771
2421,147707.6573678672
2422,105777.77110907936
2423,113873.89598097383
2424,163355.12060408512
2425,193240.01070241898
2426,129919.79908640835
2427,131226.5954514172
2428,181423.12032789894
2429,112129.64100751934
2430,131416.18289858254
2431,107448.22755771967
2432,146111.60623576207
2433,146589.8277701257
2434,137259.37695276336
2435,150170.90057975485
2436,103402.9911838448
2437,101394.22962847732
2438,122401.65320812872
2439,102313.93597349759
2440,122985.30836076823
2441,93431.83394333141
2442,97121.3505255188
2443,125108.56903804079
2444,130960.10306119615
2445,86444.50428509485
2446,131122.6268135084
2447,179902.04117070197
2448,127029.54704879245
2449,110485.81460978568
2450,153858.81337272396
2451,117978.62355772959
2452,189183.97148353126
2453,91986.9106797537
2454,117267.68076307344
2455,119971.60036411656
2456,132005.00765334943
2457,136334.88754338032
2458,125537.5183659347
2459,105735.00089864545
2460,138216.14492073684
2461,125384.84883789692
2462,133270.66951140802
2463,122915.16067534611
2464,168543.4963216916
2465,139463.81978506732
2466,116157.27934608216
2467,129599.1330204682
2468,80863.14027638908
2469,79346.82776671619
2470,192622.98953648526
2471,213568.7138609595
2472,164607.71443750677
2473,115654.5950602005
2474,72902.21359299205
2475,207634.40160568547
2476,114392.84252695192
2477,124969.92159220914
2478,150607.78643809253
2479,104692.21330374765
2480,153254.76867552032
2481,118496.676278252
2482,124102.83975176651
2483,110121.36325385037
2484,120799.71888262064
2485,121588.98060692669
2486,149015.56380971795
2487,164776.5065288232
2488,164008.29730992118
2489,155381.15923537768
2490,144260.45480791485
2491,92342.50955522878
2492,194053.49975825552
2493,154496.28367502982
2494,151178.13862813363
2495,88772.3183545884
2496,237993.5516143782
2497,151740.91522896106
2498,106525.46866175579
2499,85385.02269644712
2500,117955.67498571164
2501,132285.58695846412
2502,143695.33746504423
2503,94022.70569179373
2504,170559.4396819246
2505,224684.2071512438
2506,247347.3008957633
2507,275309.4839981994
2508,248097.1092267061
2509,215640.9544570534
2510,220253.13798650468
2511,173802.37497051054
2512,205969.4097523849
2513,218716.1117591257
2514,262285.01235180337
2515,148913.2967709872
2516,172793.01571422617
2517,145083.95921959315
2518,153667.13000009366
2519,231692.78503053382
2520,219050.95440974546
2521,187651.25710815622
2522,219336.5944260133
2523,118000.97872712208
2524,133489.80178297675
2525,146681.06925167632
2526,136439.78980817483
2527,116151.64971937233
2528,127618.49429807633
2529,132516.69841547156
2530,124365.38165803433
2531,251683.2759649202
2532,220899.82076664362
2533,191358.16547314395
2534,232977.5706994394
2535,292816.8340434735
2536,229443.91644753193
2537,240897.93873959332
2538,180572.17125628627
2539,188686.1909727177
2540,173841.39802062995
2541,181588.7995384205
2542,163591.5396838445
2543,119919.06597959014
2544,121370.14572826799
2545,135086.60209540263
2546,120930.10103593131
2547,136205.79433262223
2548,148575.16561723678
2549,151211.62511916616
2550,508349.6974473524
2551,137929.30471301044
2552,128255.10474416878
2553,74765.3675679616
2554,94713.41254662638
2555,111775.13868563449
2556,97270.6278928571
2557,105922.71211866706
2558,146307.95736576102
2559,140557.1936958518
2560,152547.85125865348
2561,144755.02553133856
2562,138249.63210177212
2563,149903.0084194924
2564,198097.97068816723
2565,135412.37184296513
2566,153096.353935953
2567,142218.024449014
2568,201542.84445694933
2569,225601.86131555767
2570,116194.7907481952
2571,189619.78191939634
2572,152204.50882987073
2573,218199.16061781714
2574,289750.8272378508
2575,130211.65897213423
2576,117710.54874367367
2577,153478.91621220394
2578,81883.2880617287
2579,63170.107825432744
2580,84949.03089977955
2581,93211.02153124762
2582,99452.20474528013
2583,271882.51996931457
2584,171247.09261047174
2585,182373.47600868854
2586,220144.50818189842
2587,198222.58453904733
2588,136109.64617390756
2589,149020.64393923132
2590,198762.52700754648
2591,223625.7867446475
2592,207645.4214201202
2593,255491.65312738507
2594,182188.3272141018
2595,206889.39286851868
2596,285739.2340385993
2597,183739.0929482933
2598,276891.7811833666
2599,338419.4801413618
2600,151146.0355709747
2601,142389.4664248213
2602,84788.26607575495
2603,93387.36979574503
2604,89565.86045310574
2605,81177.9231985636
2606,143019.23198803788
2607,195500.75610625718
2608,196189.3247970691
2609,171848.53292406123
2610,109271.03997514443
2611,124177.59936048367
2612,159021.142548225
2613,129125.06398531301
2614,122881.2571004952
2615,152091.48018658237
2616,142707.4455754627
2617,182531.22909601618
2618,194475.2965176618
2619,196362.4636910924
2620,186650.7183447752
2621,174096.05439184367
2622,174320.1137052343
2623,241425.3620925854
2624,294359.36175082263
2625,290886.6866922238
2626,171094.44256610496
2627,166833.08092504216
2628,474583.74914238334
2629,490584.7189317639
2630,382514.23355204245
2631,462291.04565903364
2632,413174.3995923612
2633,312796.57773226185
2634,424848.0946493675
2635,157365.43042214293
2636,171778.59464781062
2637,177045.90008782846
2638,250711.94742139537
2639,190818.37278770455
2640,149609.3716549775
2641,102774.99155956626
2642,184488.90013886092
2643,102265.48229797064
2644,116556.7442805098
2645,108835.2663583607
2646,94191.85559721316
2647,102705.33583178549
2648,139398.99499646755
2649,153678.44009314728
2650,134566.22140543413
2651,136750.7863040247
2652,390590.02285459364
2653,253186.09664881896
2654,248287.64074358947
2655,403832.3391943978
2656,323966.0673532396
2657,347515.34114175296
2658,306653.3296150067
2659,305325.3584579885
2660,361891.1304342955
2661,353142.1799694635
2662,360862.65329621406
2663,290765.513233567
2664,275254.84555784817
2665,326019.16389412706
2666,279979.6700970189
2667,168457.46312813665
2668,179985.4065971136
2669,178251.33354540233
2670,273366.99154040334
2671,187673.6596512547
2672,190463.01663761277
2673,197813.45561084867
2674,190247.1774404837
2675,170540.54142804828
2676,193140.87208170633
2677,194328.51229263356
2678,246041.98830372485
2679,276982.33347764204
2680,289521.76821086253
2681,399149.2790560043
2682,318946.41158531775
2683,503053.21545779175
2684,318678.852517921
2685,327628.35838632984
2686,244314.75635845095
2687,308725.04956676025
2688,215140.5833987828
2689,206546.19429186083
2690,409042.472908848
2691,185321.64377279757
2692,140234.90631020782
2693,195710.91042124326
2694,137578.30745284434
2695,190085.36399464167
2696,184292.850905593
2697,181969.17143213667
2698,190165.73131542024
2699,166281.21910372167
2700,152027.1571331951
2701,148558.58773077885
2702,110707.7649434131
2703,126377.13411061007
2704,138412.45603917626
2705,113982.27385597395
2706,111259.4575943148
2707,122721.05982461525
2708,131902.47292284388
2709,103148.44770750657
2710,125804.78594208298
2711,259840.33240300923
2712,384566.25287306553
2713,167831.78788988222
2714,150092.55905542424
2715,169462.85586347102
2716,143995.25670189303
2717,189424.99230255096
2718,219201.23034021936
2719,149658.8919718532
2720,171713.1390402401
2721,129019.05763309213
2722,157627.92079708615
2723,143123.934657005
2724,123781.47178067864
2725,128224.84939074505
2726,145923.81795207274
2727,171971.00464280072
2728,184248.80208047832
2729,148371.23197452325
2730,144980.10545901407
2731,132502.95986927574
2732,133322.8225580647
2733,157321.71417916415
2734,139701.77262130738
